UserId,fear,anger,sad,joy,surprise,disgust,trust,anticipation,positive,negative,#Emo_Categories,EmoVariance,gender
mattchrismorr77,0,0.5,0,0.5,0,0,0,0,0.5,0.5,2,1,M
WGeorgeArnold,0.015384615,0.384615385,0.138461538,0.215384615,0.030769231,0.015384615,0.123076923,0.076923077,0.446153846,0.553846154,8,3.986282579,M
zachsolis,0,0.5,0.375,0.125,0,0,0,0,0.125,0.875,3,0,M
wabiisabiii,0,0.5,0.142857143,0.25,0,0.035714286,0.035714286,0.035714286,0.321428571,0.678571429,6,2.867768595,M
Jikster2009,0,0.2,0.133333333,0.666666667,0,0,0,0,0.666666667,0.333333333,3,0.12244898,M
Justin_james85,0,0.166666667,0.016666667,0.4,0.1,0,0.083333333,0.233333333,0.816666667,0.183333333,6,4.520661157,M
yax_a,0,0.571428571,0.285714286,0.071428571,0,0.071428571,0,0,0.071428571,0.928571429,4,0.24,M
Prince4abah,0,0.4,0.12,0.44,0,0,0.04,0,0.48,0.52,4,1.514739229,M
SnoweyFanrasha,0,0.12,0.08,0.28,0.04,0,0.24,0.24,0.8,0.2,6,3.1875,M
imNileshM,0,0.333333333,0.148148148,0.333333333,0,0,0.111111111,0.074074074,0.518518519,0.481481481,5,3.05785124,M
Charles_wilson_,0,0.041666667,0.166666667,0.375,0,0,0.291666667,0.125,0.791666667,0.208333333,5,3.777777778,M
